id,iso3_state,state,neighbour_iso3,neighbour_name,begin,end,check_length,reasons_scope,category,duration
146,DEU,Germany,AUT,Austria,2009-03-20T00:00:00Z,2009-04-05T00:00:00Z,16,"NATO Summit in Strasbourg, Baden-Baden and Kehl (3- 4/4/2009). Land, air and sea borders",pol_event,2009-03-20 - 2009-04-05
147,DEU,Germany,CZE,Czechia,2009-03-20T00:00:00Z,2009-04-05T00:00:00Z,16,"NATO Summit in Strasbourg, Baden-Baden and Kehl (3- 4/4/2009). Land, air and sea borders",pol_event,2009-03-20 - 2009-04-05
148,DEU,Germany,DNK,Denmark,2009-03-20T00:00:00Z,2009-04-05T00:00:00Z,16,"NATO Summit in Strasbourg, Baden-Baden and Kehl (3- 4/4/2009). Land, air and sea borders",pol_event,2009-03-20 - 2009-04-05
149,FRA,France,BEL,Belgium,2009-03-30T00:00:00Z,2009-04-05T00:00:00Z,6,"NATO Summit in Strasbourg (3-4/4/2009) Land and air borders with BE, LU, DE, CH, IT and ES",pol_event,2009-03-30 - 2009-04-05
150,FRA,France,LUX,Luxembourg,2009-03-30T00:00:00Z,2009-04-05T00:00:00Z,6,"NATO Summit in Strasbourg (3-4/4/2009) Land and air borders with BE, LU, DE, CH, IT and ES",pol_event,2009-03-30 - 2009-04-05
151,FRA,France,CHE,Switzerland,2009-03-30T00:00:00Z,2009-04-05T00:00:00Z,6,"NATO Summit in Strasbourg (3-4/4/2009) Land and air borders with BE, LU, DE, CH, IT and ES",pol_event,2009-03-30 - 2009-04-05
152,FRA,France,ESP,Spain,2009-03-30T00:00:00Z,2009-04-05T00:00:00Z,6,"NATO Summit in Strasbourg (3-4/4/2009) Land and air borders with BE, LU, DE, CH, IT and ES",pol_event,2009-03-30 - 2009-04-05
153,FRA,France,DEU,Germany,2009-03-30T00:00:00Z,2009-04-05T00:00:00Z,6,"NATO Summit in Strasbourg (3-4/4/2009) Land and air borders with BE, LU, DE, CH, IT and ES",pol_event,2009-03-30 - 2009-04-05
154,FRA,France,ITA,Italy,2009-03-30T00:00:00Z,2009-04-05T00:00:00Z,6,"NATO Summit in Strasbourg (3-4/4/2009) Land and air borders with BE, LU, DE, CH, IT and ES",pol_event,2009-03-30 - 2009-04-05
155,ITA,Italy,FRA,France,2009-06-28T00:00:00Z,2009-07-15T00:00:00Z,17,"G8 Summit in L’Aquila (10-12/7/2009) Land, air and sea borders",pol_event,2009-06-28 - 2009-07-15
156,ITA,Italy,CHE,Switzerland,2009-06-28T00:00:00Z,2009-07-15T00:00:00Z,17,"G8 Summit in L’Aquila (10-12/7/2009) Land, air and sea borders",pol_event,2009-06-28 - 2009-07-15
157,ITA,Italy,AUT,Austria,2009-06-28T00:00:00Z,2009-07-15T00:00:00Z,17,"G8 Summit in L’Aquila (10-12/7/2009) Land, air and sea borders",pol_event,2009-06-28 - 2009-07-15
158,ITA,Italy,SVN,Slovenia,2009-06-28T00:00:00Z,2009-07-15T00:00:00Z,17,"G8 Summit in L’Aquila (10-12/7/2009) Land, air and sea borders",pol_event,2009-06-28 - 2009-07-15
159,FRA,France,ESP,Spain,2009-09-19T00:00:00Z,2009-09-19T00:00:00Z,1,"Demonstration by Batasuna in Bayonne. Five FR-ES border crossing points (highway A63, St Jacques international bridge , Béhobie international bridge, Hendaye station, port of Hendaye)",demo_event,2009-09-19 - 2009-09-19
160,ESP,Spain,FRA,France,2009-09-26T00:00:00Z,2009-09-27T00:00:00Z,1,Celebration of ‘Basque Warrior day’ in the Basque Country and Navarra (ES) and in Pyrénées-Orientales (FR) ES-FR land borders in the provinces of Guipuzcoa and Navarra,demo_event,2009-09-26 - 2009-09-27
161,FRA,France,ESP,Spain,2009-09-27T00:00:00Z,2009-09-27T00:00:00Z,1,"50th Anniversary of ETA. FR-ES land borders, BCP border complex from Hendaye to Arneguy (14 border crossing points).",demo_event,2009-09-27 - 2009-09-27
162,NOR,Norway,FIN,Finland,2009-11-27T00:00:00Z,2009-12-12T00:00:00Z,15,Nobel Peace Prize Ceremony in Oslo (10/12/2009).,other_event,2009-11-27 - 2009-12-12
163,NOR,Norway,SWE,Sweden,2009-11-27T00:00:00Z,2009-12-12T00:00:00Z,15,Nobel Peace Prize Ceremony in Oslo (10/12/2009).,other_event,2009-11-27 - 2009-12-12
164,DNK,Denmark,DEU,Germany,2009-12-01T00:00:00Z,2009-12-18T00:00:00Z,17,UN Climate Change Conference in Copenhagen (7- 18/12/2009). DK-DE and DK-SE borders,pol_event,2009-12-01 - 2009-12-18
165,DNK,Denmark,SWE,Sweden,2009-12-01T00:00:00Z,2009-12-18T00:00:00Z,17,UN Climate Change Conference in Copenhagen (7- 18/12/2009). DK-DE and DK-SE borders,pol_event,2009-12-01 - 2009-12-18
166,EST,Estonia,LVA,Latvia,2010-04-17T00:00:00Z,2010-04-23T00:00:00Z,6,Informal meeting of NATO Foreign Ministers in Tallinn (22- 23/04/2010).,pol_event,2010-04-17 - 2010-04-23
167,FRA,France,BEL,Belgium,2010-05-28T00:00:00Z,2010-06-02T00:00:00Z,5,Franco-African Summit in Nice (31/05-01/06/2010).,pol_event,2010-05-28 - 2010-06-02
168,FRA,France,LUX,Luxembourg,2010-05-28T00:00:00Z,2010-06-02T00:00:00Z,5,Franco-African Summit in Nice (31/05-01/06/2010).,pol_event,2010-05-28 - 2010-06-02
169,FRA,France,CHE,Switzerland,2010-05-28T00:00:00Z,2010-06-02T00:00:00Z,5,Franco-African Summit in Nice (31/05-01/06/2010).,pol_event,2010-05-28 - 2010-06-02
170,FRA,France,ESP,Spain,2010-05-28T00:00:00Z,2010-06-02T00:00:00Z,5,Franco-African Summit in Nice (31/05-01/06/2010).,pol_event,2010-05-28 - 2010-06-02
171,FRA,France,DEU,Germany,2010-05-28T00:00:00Z,2010-06-02T00:00:00Z,5,Franco-African Summit in Nice (31/05-01/06/2010).,pol_event,2010-05-28 - 2010-06-02
172,FRA,France,ITA,Italy,2010-05-28T00:00:00Z,2010-06-02T00:00:00Z,5,Franco-African Summit in Nice (31/05-01/06/2010).,pol_event,2010-05-28 - 2010-06-02
173,LVA,Latvia,EST,Estonia,2010-05-24T00:00:00Z,2010-06-01T00:00:00Z,8,NATO Parliamentary Assembly in Riga (28/05-01/06/2010).,pol_event,2010-05-24 - 2010-06-01
174,LVA,Latvia,LTU,Lithuania,2010-05-24T00:00:00Z,2010-06-01T00:00:00Z,8,NATO Parliamentary Assembly in Riga (28/05-01/06/2010).,pol_event,2010-05-24 - 2010-06-01
175,PRT,Portugal,ESP,Spain,2010-11-16T00:00:00Z,2010-11-20T00:00:00Z,4,NATO Summit in Lisbon (19/11/-20/11),pol_event,2010-11-16 - 2010-11-20
176,AUT,Austria,CHE,Switzerland,2011-06-04T00:00:00Z,2011-06-09T00:00:00Z,5,World Economic Forum (07/06/-09/06/2011),pol_event,2011-06-04 - 2011-06-09
177,AUT,Austria,DEU,Germany,2011-06-04T00:00:00Z,2011-06-09T00:00:00Z,5,World Economic Forum (07/06/-09/06/2011),pol_event,2011-06-04 - 2011-06-09
178,AUT,Austria,HUN,Hungary,2011-06-04T00:00:00Z,2011-06-09T00:00:00Z,5,World Economic Forum (07/06/-09/06/2011),pol_event,2011-06-04 - 2011-06-09
179,AUT,Austria,CZE,Czechia,2011-06-04T00:00:00Z,2011-06-09T00:00:00Z,5,World Economic Forum (07/06/-09/06/2011),pol_event,2011-06-04 - 2011-06-09
180,AUT,Austria,SVK,Slovakia,2011-06-04T00:00:00Z,2011-06-09T00:00:00Z,5,World Economic Forum (07/06/-09/06/2011),pol_event,2011-06-04 - 2011-06-09
181,AUT,Austria,ITA,Italy,2011-06-04T00:00:00Z,2011-06-09T00:00:00Z,5,World Economic Forum (07/06/-09/06/2011),pol_event,2011-06-04 - 2011-06-09
182,AUT,Austria,SVN,Slovenia,2011-06-04T00:00:00Z,2011-06-09T00:00:00Z,5,World Economic Forum (07/06/-09/06/2011),pol_event,2011-06-04 - 2011-06-09
183,NOR,Norway,FIN,Finland,2011-07-22T00:00:00Z,2011-07-25T00:00:00Z,3,Bomb explosion in Oslo and shooting on the island Utøya on 22/07/2011,terrorism,2011-07-22 - 2011-07-25
184,NOR,Norway,SWE,Sweden,2011-07-22T00:00:00Z,2011-07-25T00:00:00Z,3,Bomb explosion in Oslo and shooting on the island Utøya on 22/07/2011,terrorism,2011-07-22 - 2011-07-25
185,SWE,Sweden,FIN,Finland,2011-07-22T00:00:00Z,2011-07-23T00:00:00Z,1,Bomb explosion in Oslo and shooting on the island Utøya on 22/07/2011,terrorism,2011-07-22 - 2011-07-23
186,SWE,Sweden,NOR,Norway,2011-07-22T00:00:00Z,2011-07-23T00:00:00Z,1,Bomb explosion in Oslo and shooting on the island Utøya on 22/07/2011,terrorism,2011-07-22 - 2011-07-23
187,SWE,Sweden,DNK,Denmark,2011-07-22T00:00:00Z,2011-07-23T00:00:00Z,1,Bomb explosion in Oslo and shooting on the island Utøya on 22/07/2011,terrorism,2011-07-22 - 2011-07-23
188,FRA,France,BEL,Belgium,2011-10-24T00:00:00Z,2011-11-05T00:00:00Z,12,G-20 meeting in Cannes (03-04/11/2011),pol_event,2011-10-24 - 2011-11-05
189,FRA,France,LUX,Luxembourg,2011-10-24T00:00:00Z,2011-11-05T00:00:00Z,12,G-20 meeting in Cannes (03-04/11/2011),pol_event,2011-10-24 - 2011-11-05
190,FRA,France,CHE,Switzerland,2011-10-24T00:00:00Z,2011-11-05T00:00:00Z,12,G-20 meeting in Cannes (03-04/11/2011),pol_event,2011-10-24 - 2011-11-05
191,FRA,France,ESP,Spain,2011-10-24T00:00:00Z,2011-11-05T00:00:00Z,12,G-20 meeting in Cannes (03-04/11/2011),pol_event,2011-10-24 - 2011-11-05
192,FRA,France,DEU,Germany,2011-10-24T00:00:00Z,2011-11-05T00:00:00Z,12,G-20 meeting in Cannes (03-04/11/2011),pol_event,2011-10-24 - 2011-11-05
193,FRA,France,ITA,Italy,2011-10-24T00:00:00Z,2011-11-05T00:00:00Z,12,G-20 meeting in Cannes (03-04/11/2011),pol_event,2011-10-24 - 2011-11-05
194,ESP,Spain,FRA,France,2012-05-02T00:00:00Z,2012-05-04T00:00:00Z,2,Meeting of the Governing Council of the European Central Bank in Barcelona,pol_event,2012-05-02 - 2012-05-04
195,ESP,Spain,PRT,Portugal,2012-05-02T00:00:00Z,2012-05-04T00:00:00Z,2,Meeting of the Governing Council of the European Central Bank in Barcelona,pol_event,2012-05-02 - 2012-05-04
196,POL,Poland,DEU,Germany,2012-06-04T00:00:00Z,2012-07-01T00:00:00Z,27,Euro 2012 Football Championships (8/6-1/7/2012) All internal borders,sport_event,2012-06-04 - 2012-07-01
197,POL,Poland,CZE,Czechia,2012-06-04T00:00:00Z,2012-07-01T00:00:00Z,27,Euro 2012 Football Championships (8/6-1/7/2012) All internal borders,sport_event,2012-06-04 - 2012-07-01
198,POL,Poland,SVK,Slovakia,2012-06-04T00:00:00Z,2012-07-01T00:00:00Z,27,Euro 2012 Football Championships (8/6-1/7/2012) All internal borders,sport_event,2012-06-04 - 2012-07-01
199,POL,Poland,LTU,Lithuania,2012-06-04T00:00:00Z,2012-07-01T00:00:00Z,27,Euro 2012 Football Championships (8/6-1/7/2012) All internal borders,sport_event,2012-06-04 - 2012-07-01
200,NOR,Norway,FIN,Finland,2012-12-03T00:00:00Z,2012-12-12T00:00:00Z,9,Nobel Peace Prize ceremony in Oslo (10/12/2012),other_event,2012-12-03 - 2012-12-12
201,NOR,Norway,SWE,Sweden,2012-12-03T00:00:00Z,2012-12-12T00:00:00Z,9,Nobel Peace Prize ceremony in Oslo (10/12/2012),other_event,2012-12-03 - 2012-12-12
202,POL,Poland,DEU,Germany,2013-11-08T00:00:00Z,2013-11-23T00:00:00Z,15,"19th session of the Conference of the Parties to the UN Framework Convention on Climate Change (UNFCCC), the 9th session of the Conference of the Parties serving as the Meeting of the Parties to the Kyoto Protocol and the 39th Session of the Subsidiary Bodies in Warsaw (11-22/11/2013) All internal borders",pol_event,2013-11-08 - 2013-11-23
203,POL,Poland,CZE,Czechia,2013-11-08T00:00:00Z,2013-11-23T00:00:00Z,15,"19th session of the Conference of the Parties to the UN Framework Convention on Climate Change (UNFCCC), the 9th session of the Conference of the Parties serving as the Meeting of the Parties to the Kyoto Protocol and the 39th Session of the Subsidiary Bodies in Warsaw (11-22/11/2013) All internal borders",pol_event,2013-11-08 - 2013-11-23
204,POL,Poland,SVK,Slovakia,2013-11-08T00:00:00Z,2013-11-23T00:00:00Z,15,"19th session of the Conference of the Parties to the UN Framework Convention on Climate Change (UNFCCC), the 9th session of the Conference of the Parties serving as the Meeting of the Parties to the Kyoto Protocol and the 39th Session of the Subsidiary Bodies in Warsaw (11-22/11/2013) All internal borders",pol_event,2013-11-08 - 2013-11-23
205,POL,Poland,LTU,Lithuania,2013-11-08T00:00:00Z,2013-11-23T00:00:00Z,15,"19th session of the Conference of the Parties to the UN Framework Convention on Climate Change (UNFCCC), the 9th session of the Conference of the Parties serving as the Meeting of the Parties to the Kyoto Protocol and the 39th Session of the Subsidiary Bodies in Warsaw (11-22/11/2013) All internal borders",pol_event,2013-11-08 - 2013-11-23
206,NLD,Netherlands,BEL,Belgium,2014-03-14T00:00:00Z,2014-03-28T00:00:00Z,14,Netherlands on 14-28 March 2014 Nuclear Security Summit in the Hague,pol_event,2014-03-14 - 2014-03-28
207,NLD,Netherlands,DEU,Germany,2014-03-14T00:00:00Z,2014-03-28T00:00:00Z,14,Netherlands on 14-28 March 2014 Nuclear Security Summit in the Hague,pol_event,2014-03-14 - 2014-03-28
208,BEL,Belgium,NLD,Netherlands,2014-06-01T00:00:00Z,2014-06-06T00:00:00Z,5,G7 Summit,pol_event,2014-06-01 - 2014-06-06
209,BEL,Belgium,LUX,Luxembourg,2014-06-01T00:00:00Z,2014-06-06T00:00:00Z,5,G7 Summit,pol_event,2014-06-01 - 2014-06-06
210,BEL,Belgium,FRA,France,2014-06-01T00:00:00Z,2014-06-06T00:00:00Z,5,G7 Summit,pol_event,2014-06-01 - 2014-06-06
211,BEL,Belgium,DEU,Germany,2014-06-01T00:00:00Z,2014-06-06T00:00:00Z,5,G7 Summit,pol_event,2014-06-01 - 2014-06-06
212,NOR,Norway,FIN,Finland,2014-07-24T00:00:00Z,2014-07-31T00:00:00Z,7,terrorist threat,terrorism,2014-07-24 - 2014-07-31
213,NOR,Norway,SWE,Sweden,2014-07-24T00:00:00Z,2014-07-31T00:00:00Z,7,terrorist threat,terrorism,2014-07-24 - 2014-07-31
214,EST,Estonia,LVA,Latvia,2014-08-31T00:00:00Z,2014-09-03T00:00:00Z,3,Visit of the US President,pol_event,2014-08-31 - 2014-09-03
215,DEU,Germany,NLD,Netherlands,2015-05-16T00:00:00Z,2015-06-15T00:00:00Z,30,G7 Summit,pol_event,2015-05-16 - 2015-06-15
216,DEU,Germany,BEL,Belgium,2015-05-16T00:00:00Z,2015-06-15T00:00:00Z,30,G7 Summit,pol_event,2015-05-16 - 2015-06-15
217,DEU,Germany,LUX,Luxembourg,2015-05-16T00:00:00Z,2015-06-15T00:00:00Z,30,G7 Summit,pol_event,2015-05-16 - 2015-06-15
218,DEU,Germany,FRA,France,2015-05-16T00:00:00Z,2015-06-15T00:00:00Z,30,G7 Summit,pol_event,2015-05-16 - 2015-06-15
219,DEU,Germany,CHE,Switzerland,2015-05-16T00:00:00Z,2015-06-15T00:00:00Z,30,G7 Summit,pol_event,2015-05-16 - 2015-06-15
220,DEU,Germany,POL,Poland,2015-05-16T00:00:00Z,2015-06-15T00:00:00Z,30,G7 Summit,pol_event,2015-05-16 - 2015-06-15
221,DEU,Germany,AUT,Austria,2015-05-16T00:00:00Z,2015-06-15T00:00:00Z,30,G7 Summit,pol_event,2015-05-16 - 2015-06-15
222,DEU,Germany,CZE,Czechia,2015-05-16T00:00:00Z,2015-06-15T00:00:00Z,30,G7 Summit,pol_event,2015-05-16 - 2015-06-15
223,DEU,Germany,DNK,Denmark,2015-05-16T00:00:00Z,2015-06-15T00:00:00Z,30,G7 Summit,pol_event,2015-05-16 - 2015-06-15
224,DEU,Germany,NLD,Netherlands,2015-11-02T00:00:00Z,2015-11-13T00:00:00Z,11,"Big influx of persons seeking international protection, all borders with focus on Austrian land borders",migration,2015-11-02 - 2015-11-13
225,DEU,Germany,BEL,Belgium,2015-11-02T00:00:00Z,2015-11-13T00:00:00Z,11,"Big influx of persons seeking international protection, all borders with focus on Austrian land borders",migration,2015-11-02 - 2015-11-13
226,DEU,Germany,LUX,Luxembourg,2015-11-02T00:00:00Z,2015-11-13T00:00:00Z,11,"Big influx of persons seeking international protection, all borders with focus on Austrian land borders",migration,2015-11-02 - 2015-11-13
227,DEU,Germany,FRA,France,2015-11-02T00:00:00Z,2015-11-13T00:00:00Z,11,"Big influx of persons seeking international protection, all borders with focus on Austrian land borders",migration,2015-11-02 - 2015-11-13
228,DEU,Germany,CHE,Switzerland,2015-11-02T00:00:00Z,2015-11-13T00:00:00Z,11,"Big influx of persons seeking international protection, all borders with focus on Austrian land borders",migration,2015-11-02 - 2015-11-13
229,DEU,Germany,POL,Poland,2015-11-02T00:00:00Z,2015-11-13T00:00:00Z,11,"Big influx of persons seeking international protection, all borders with focus on Austrian land borders",migration,2015-11-02 - 2015-11-13
230,DEU,Germany,AUT,Austria,2015-11-02T00:00:00Z,2015-11-13T00:00:00Z,11,"Big influx of persons seeking international protection, all borders with focus on Austrian land borders",migration,2015-11-02 - 2015-11-13
231,DEU,Germany,CZE,Czechia,2015-11-02T00:00:00Z,2015-11-13T00:00:00Z,11,"Big influx of persons seeking international protection, all borders with focus on Austrian land borders",migration,2015-11-02 - 2015-11-13
232,DEU,Germany,DNK,Denmark,2015-11-02T00:00:00Z,2015-11-13T00:00:00Z,11,"Big influx of persons seeking international protection, all borders with focus on Austrian land borders",migration,2015-11-02 - 2015-11-13
233,DEU,Germany,NLD,Netherlands,2015-10-13T00:00:00Z,2015-11-01T00:00:00Z,19,"Big influx of persons seeking international protection, all borders with focus on Austrian land borders",migration,2015-10-13 - 2015-11-01
234,DEU,Germany,BEL,Belgium,2015-10-13T00:00:00Z,2015-11-01T00:00:00Z,19,"Big influx of persons seeking international protection, all borders with focus on Austrian land borders",migration,2015-10-13 - 2015-11-01
235,DEU,Germany,LUX,Luxembourg,2015-10-13T00:00:00Z,2015-11-01T00:00:00Z,19,"Big influx of persons seeking international protection, all borders with focus on Austrian land borders",migration,2015-10-13 - 2015-11-01
236,DEU,Germany,FRA,France,2015-10-13T00:00:00Z,2015-11-01T00:00:00Z,19,"Big influx of persons seeking international protection, all borders with focus on Austrian land borders",migration,2015-10-13 - 2015-11-01
237,DEU,Germany,CHE,Switzerland,2015-10-13T00:00:00Z,2015-11-01T00:00:00Z,19,"Big influx of persons seeking international protection, all borders with focus on Austrian land borders",migration,2015-10-13 - 2015-11-01
238,DEU,Germany,POL,Poland,2015-10-13T00:00:00Z,2015-11-01T00:00:00Z,19,"Big influx of persons seeking international protection, all borders with focus on Austrian land borders",migration,2015-10-13 - 2015-11-01
239,DEU,Germany,AUT,Austria,2015-10-13T00:00:00Z,2015-11-01T00:00:00Z,19,"Big influx of persons seeking international protection, all borders with focus on Austrian land borders",migration,2015-10-13 - 2015-11-01
240,DEU,Germany,CZE,Czechia,2015-10-13T00:00:00Z,2015-11-01T00:00:00Z,19,"Big influx of persons seeking international protection, all borders with focus on Austrian land borders",migration,2015-10-13 - 2015-11-01
241,DEU,Germany,DNK,Denmark,2015-10-13T00:00:00Z,2015-11-01T00:00:00Z,19,"Big influx of persons seeking international protection, all borders with focus on Austrian land borders",migration,2015-10-13 - 2015-11-01
242,DEU,Germany,NLD,Netherlands,2015-09-23T00:00:00Z,2015-10-12T00:00:00Z,19,"Big influx of persons seeking international protection, all borders with focus on Austrian land borders",migration,2015-09-23 - 2015-10-12
243,DEU,Germany,BEL,Belgium,2015-09-23T00:00:00Z,2015-10-12T00:00:00Z,19,"Big influx of persons seeking international protection, all borders with focus on Austrian land borders",migration,2015-09-23 - 2015-10-12
